"YEAR","CASEID","SERIAL","REGION","FAMINCOME","HH_SIZE","HHTENURE","HH_CHILD","HOUSETYPE","HH_NUMKIDS","AGEYCHILD","HH_NUMADULTS","PERNUM","LINENO","DAY","WT06","AGE","SEX","RACE","HISPAN","ASIAN","MARST","EDUC","EMPSTAT","MULTJOBS","WHYABSNT","FULLPART","UHRSWORKT","EARNWEEK","SPOUSEPRES","SPAGE","SPSEX","SPRACE","SPHISPAN","SPEDUC","SPEMPSTAT","SPUSUALHRS","SPEARNWEEK","DIFFANY","ECPRIOR","BLS_CAREHH","BLS_CARENHH","BLS_COMM","BLS_EDUC","BLS_FOOD","BLS_HHACT","BLS_LEIS","BLS_PCARE","BLS_PURCH","BLS_SOCIAL","BLS_WORK"
2023,20230604232206,3901,3,13,1,1,0,1,0,999,1,1,1,7,7544382.830522000,38,1,110,100,999,6,21,1,1,999,1,66,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,80,0,540,550,0,0,270
2023,20230604232255,3902,4,16,2,1,0,1,0,999,2,1,1,6,9772738.776053000,61,2,131,100,50,1,41,5,99,999,99,9999,99999.99,1,60,1,100,100,40,1,16,99999.98,1,0,0,0,0,0,165,135,395,525,160,60,0
2023,20230604232294,3903,3,15,2,1,0,1,0,999,2,1,1,7,3996102.926073000,51,2,100,100,999,1,40,1,0,999,1,40,1000.0,1,56,1,100,100,40,1,40,2115.38,1,1,49,0,0,0,112,139,420,660,0,0,60
2023,20230604232295,3904,4,14,3,1,0,1,0,999,3,1,1,7,4830917.920964000,65,1,100,100,999,4,30,1,0,999,1,40,761.53,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,23,230,664,523,0,0,0
2023,20230604232316,3905,1,14,4,2,0,1,0,999,4,1,1,6,46628071.87157000,25,2,100,244,999,6,21,1,0,999,2,31,558.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,128,0,15,775,0,8,514
2023,20230604232360,3906,1,10,1,1,0,1,0,999,1,1,1,1,4492920.670734000,50,1,100,100,999,4,32,1,1,999,1,38,240.0,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,5,0,577,392,0,0,466
2023,20230604232373,3907,3,12,2,1,0,1,0,999,2,1,1,1,5666398.167345000,59,1,110,100,999,1,32,5,99,999,99,9999,99999.99,1,47,2,110,230,32,3,999,1000.0,1,1,0,0,0,0,10,7,793,630,0,0,0
2023,20230605230013,3908,4,15,4,1,1,1,2,13,2,1,1,5,12605826.80117300,73,1,100,100,999,4,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,75,5,760,600,0,0,0
2023,20230605230014,3909,4,13,1,1,0,5,0,999,1,1,1,7,4888121.778744000,68,1,100,210,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,10,0,90,90,545,660,45,0,0
2023,20230605230021,3910,2,5,1,2,0,1,0,999,1,1,1,2,12484303.29459400,38,1,110,100,999,6,40,1,0,999,1,40,2307.69,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,75,15,340,615,0,30,365
2023,20230605230039,3911,3,7,1,1,0,1,0,999,1,1,1,1,3194314.447065000,75,2,100,100,999,4,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,95,50,0,60,40,492,642,0,0,0
2023,20230605230043,3912,3,13,1,1,0,1,0,999,1,1,1,5,8296354.208593000,65,1,131,100,60,6,41,1,0,999,1,40,2653.84,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,30,120,345,435,0,0,510
2023,20230605230047,3913,2,3,1,2,0,1,0,999,1,1,1,6,6207341.676688000,78,1,100,210,999,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,40,0,365,678,297,0,0
2023,20230605230058,3914,3,12,2,1,1,1,1,10,1,1,1,1,4509133.942326000,34,2,100,100,999,6,30,1,0,999,1,40,1000.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,480,0,0,0,60,140,150,610,0,0,0
2023,20230605230060,3915,3,14,2,1,0,1,0,999,2,1,1,3,22863126.78357700,18,2,100,100,999,6,21,1,0,999,1,40,712.5,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,45,73,30,545,42,0,690
2023,20230605230067,3916,3,15,2,2,0,1,0,999,2,1,1,6,27653009.78669400,27,1,131,100,70,6,42,1,0,999,1,38,1375.0,2,26,2,100,100,40,1,40,1173.0,1,0,0,0,0,0,15,110,225,480,155,0,455
2023,20230605230073,3917,3,4,1,1,0,1,0,999,1,1,1,2,17703729.26235100,48,1,100,100,999,4,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,350,640,390,0,0,0
2023,20230605230080,3918,1,11,2,2,1,1,1,0,1,1,1,1,6264193.515598000,30,1,110,100,999,6,40,1,0,999,2,30,425.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,330,0,30,120,250,536,174,0,0
2023,20230605230083,3919,4,16,6,1,0,1,0,999,6,1,1,3,49050248.92199700,63,2,100,210,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,20,40,698,595,87,0,0
2023,20230605230103,3920,3,8,7,2,1,1,5,3,2,1,1,4,69667728.32321600,16,2,100,210,999,6,17,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,30,0,100,30,510,770,0,0,0
2023,20230605230107,3921,4,10,2,2,0,1,0,999,2,1,1,6,26178395.89363700,23,1,131,100,70,6,32,1,0,999,2,12,210.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,120,0,0,45,100,365,810,0,0,0
2023,20230605230121,3922,3,16,4,1,1,1,1,17,3,1,1,2,51414960.61220300,17,2,100,100,999,6,15,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,420,85,35,300,600,0,0,0
2023,20230605230123,3923,3,16,3,1,1,1,1,17,2,1,1,2,17932092.70050200,17,1,100,100,999,6,15,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,50,5,440,945,0,0,0
2023,20230605230130,3924,1,16,4,1,1,1,1,17,3,1,1,4,38228958.39459000,17,2,100,100,999,6,15,3,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,450,95,0,355,540,0,0,0
2023,20230605230135,3925,3,16,3,1,1,1,1,16,2,1,1,1,16122690.05757200,16,2,131,100,70,6,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,180,30,0,445,590,0,0,130
2023,20230605230148,3926,4,15,6,2,1,1,3,11,3,1,1,5,61537790.04479100,16,1,100,210,999,6,15,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,485,30,20,250,655,0,0,0
2023,20230605230151,3927,2,16,3,1,1,1,1,16,2,1,1,7,9808623.203557000,16,2,100,100,999,6,15,1,0,999,2,15,650.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,300,0,540,600,0,0,0
2023,20230605230165,3928,4,16,4,1,1,1,2,15,2,1,1,7,14787807.80620900,17,2,100,100,999,6,16,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,75,685,350,0,300,0
2023,20230605230170,3929,2,12,3,2,1,1,1,16,2,1,1,1,37659746.74836300,18,1,110,100,999,6,16,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,45,0,0,80,300,150,865,0,0,0
2023,20230605230176,3930,3,12,2,2,0,1,0,999,2,1,1,5,17304203.70615500,22,2,100,100,999,6,21,1,0,999,2,25,240.0,2,21,1,100,100,21,1,40,99999.98,1,0,0,0,0,0,105,345,0,840,150,0,0
2023,20230605230180,3931,2,12,2,1,1,1,1,17,1,1,1,5,23329471.77776600,17,2,110,100,999,6,15,1,0,999,2,25,144.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,0,120,195,838,0,0,287
2023,20230605230185,3932,2,12,1,2,0,1,0,999,1,1,1,7,7646052.023933000,24,2,100,100,999,6,40,1,0,999,1,40,1230.76,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,120,60,0,210,570,0,0,480
2023,20230605230191,3933,2,16,3,1,0,1,0,999,3,1,1,7,18339630.68300700,24,1,100,100,999,6,42,1,0,999,1,40,1557.69,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,135,30,523,660,92,0,0
2023,20230605230202,3934,2,16,5,1,1,1,2,13,3,1,1,2,50031944.07417500,20,2,110,100,999,6,30,1,0,999,1,40,550.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,47,0,0,0,30,63,495,725,80,0,0
2023,20230605230214,3935,3,14,4,1,1,1,2,9,2,1,1,7,13390761.76747300,16,1,100,100,999,6,13,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,120,20,3,697,600,0,0,0
2023,20230605230216,3936,3,10,2,1,1,1,1,16,1,1,1,6,36599663.70305500,16,1,100,210,999,6,15,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,60,547,95,5,288,445,0,0,0
2023,20230605230217,3937,3,12,4,1,1,1,1,7,3,1,1,1,11586183.34526500,18,2,100,100,999,6,16,1,0,999,2,33,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,35,20,370,898,55,62,0
2023,20230605230226,3938,3,16,4,1,1,1,2,13,2,1,1,6,38883623.97436200,16,2,100,100,999,6,14,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,125,5,730,580,0,0,0
2023,20230605230228,3939,2,15,4,1,1,1,1,14,3,1,1,1,9057916.522000000,18,2,100,100,999,6,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,315,165,120,195,645,0,0,0
2023,20230605230231,3940,4,7,5,1,1,1,2,15,3,1,1,7,25628719.35775200,15,2,100,210,999,6,13,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,105,0,53,190,185,842,65,0,0
2023,20230605230244,3941,2,15,2,1,0,1,0,999,2,1,1,1,5850753.080004000,24,2,100,100,999,1,40,1,0,999,1,36,1550.0,1,31,1,100,100,21,1,40,1400.0,1,0,0,0,0,0,30,0,45,590,0,0,775
2023,20230605230245,3942,4,11,3,1,0,1,0,999,3,1,1,7,23780991.94557500,20,1,100,100,999,6,21,1,0,999,2,12,54.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,50,125,410,855,0,0,0
2023,20230605230256,3943,2,15,4,1,1,1,1,17,3,1,1,4,24500820.77244900,17,1,100,100,999,6,15,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,50,80,490,820,0,0,0
2023,20230605230259,3944,3,7,2,2,0,1,0,999,2,1,1,5,26994896.62180900,20,2,100,100,999,6,30,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,300,0,0,420,720,0,0,0
2023,20230605230263,3945,2,13,2,2,0,1,0,999,2,1,1,1,15767921.70773500,20,2,100,100,999,5,21,1,0,999,1,40,640.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,135,240,540,0,0,465
2023,20230605230278,3946,3,13,2,1,0,1,0,999,2,1,1,1,14879373.76787700,24,1,100,100,999,1,41,1,0,999,1,40,1480.76,1,24,2,100,100,41,3,999,99999.98,1,0,0,0,0,0,120,510,240,570,0,0,0
2023,20230605230296,3947,4,14,4,2,1,1,1,14,3,1,1,3,22682374.70940900,19,2,100,210,999,6,16,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,60,0,190,0,40,120,450,460,0,0,120
2023,20230605230301,3948,3,16,5,1,1,1,2,13,3,1,1,1,50617668.20479800,16,1,100,220,999,6,14,1,0,999,2,20,270.0,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,40,20,790,590,0,0,0
2023,20230605230305,3949,4,12,5,2,1,1,3,11,2,1,1,4,59393278.68593500,17,1,120,210,999,6,17,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,140,0,650,650,0,0,0
2023,20230605230306,3950,4,14,2,2,0,1,0,999,2,1,1,2,47115304.54421400,21,1,100,244,999,6,30,1,1,999,1,48,276.92,2,22,2,100,100,30,98,40,304.0,1,0,0,0,0,0,60,0,0,690,0,0,690
2023,20230605230308,3951,3,7,2,2,0,1,0,999,2,1,1,1,7648416.663120000,25,2,100,100,999,6,41,1,0,999,1,40,1000.0,2,25,1,100,100,40,1,40,1150.0,1,0,0,0,0,0,65,210,453,665,47,0,0
2023,20230605230312,3952,2,14,1,1,0,1,0,999,1,1,1,5,16071188.22349700,23,1,100,100,999,6,32,1,1,999,1,60,1442.3,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,30,0,130,615,0,0,665
2023,20230605230313,3953,4,1,5,2,1,1,2,11,3,1,1,5,67368006.27938700,23,1,300,210,999,6,16,1,0,999,1,40,769.23,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,60,200,600,0,0,520
2023,20230605230314,3954,1,15,3,1,1,1,1,16,2,1,1,7,7848392.071286000,16,2,100,100,999,6,20,4,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,55,190,520,655,20,0,0
2023,20230605230318,3955,1,15,5,1,1,1,2,11,3,1,1,6,39100057.69875400,20,1,100,100,999,6,21,1,1,999,1,50,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,92,0,0,60,40,210,605,0,0,433
2023,20230605230500,3956,1,13,2,1,0,1,0,999,2,1,1,5,5945648.796104000,69,1,100,100,999,3,30,1,0,999,1,40,1000.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,190,45,0,625,0,0,580
2023,20230605230501,3957,1,16,2,2,0,1,0,999,2,1,1,6,17940856.29090000,51,2,100,100,999,1,32,1,0,999,1,40,1673.07,1,53,1,100,100,21,1,40,1288.46,1,0,0,0,0,0,30,0,180,615,0,0,615
2023,20230605230507,3958,3,9,1,1,0,1,0,999,1,1,1,1,2723768.837013000,76,1,100,100,999,1,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,168,45,0,235,0,267,700,25,0,0
2023,20230605230508,3959,3,10,1,1,0,1,0,999,1,1,1,2,3575656.008368000,65,2,110,100,999,4,32,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,60,260,195,565,0,360,0
2023,20230605230514,3960,4,16,2,1,0,1,0,999,2,1,1,6,12196664.35332300,49,2,100,100,999,1,40,1,0,999,1,40,1250.0,1,58,1,100,100,30,1,40,600.0,2,1,0,0,0,0,30,15,90,445,0,0,860
2023,20230605230520,3961,3,13,2,2,0,1,0,999,2,1,1,1,10197584.76046800,28,2,100,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,0,15,765,660,0,0,0
2023,20230605230526,3962,1,15,2,1,0,1,0,999,2,1,1,4,7633336.083576000,61,2,100,100,999,1,40,1,0,999,1,40,1538.46,1,65,1,100,100,21,1,40,1192.3,1,1,0,0,0,0,70,90,270,450,50,0,510
2023,20230605230530,3963,4,15,4,1,1,1,1,13,3,1,1,6,23562355.90853700,47,2,100,210,999,1,21,1,0,999,1,40,653.84,1,49,1,100,100,41,1,50,764.4,1,0,120,0,0,0,45,105,310,635,165,60,0
2023,20230605230539,3964,3,16,2,1,0,1,0,999,2,1,1,3,10594193.91499900,61,2,110,100,999,1,40,1,0,999,1,45,1634.61,1,61,1,110,100,40,4,999,99999.98,1,1,0,0,27,0,65,110,180,523,70,60,405
2023,20230605230545,3965,2,15,2,1,0,1,0,999,2,1,1,6,15231214.23247200,35,2,100,100,999,1,40,1,0,999,1,40,1250.0,1,36,1,100,100,40,1,40,1000.0,2,0,0,180,0,0,30,0,165,515,0,235,315
2023,20230605230546,3966,1,16,3,1,1,1,1,0,2,1,1,6,13296795.62987200,27,2,100,100,999,1,40,1,0,999,1,37,2884.61,1,27,1,100,100,40,1,40,2230.76,1,0,80,0,0,0,15,60,135,460,0,0,690
2023,20230605230549,3967,3,9,2,2,0,1,0,999,2,1,1,5,12789696.69615100,55,2,100,210,999,1,17,5,99,999,99,9999,99999.99,1,64,1,100,210,17,1,40,1100.0,1,0,0,210,0,0,75,345,210,600,0,0,0
2023,20230605230550,3968,3,12,6,1,1,1,4,4,2,1,1,1,6654636.118735000,33,1,100,100,999,1,32,1,0,999,1,48,1346.15,1,38,2,100,100,21,3,999,99999.98,1,0,215,0,0,0,135,45,240,625,0,180,0
2023,20230605230555,3969,3,11,2,1,0,1,0,999,2,1,1,5,7781967.052041000,61,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,59,2,100,100,40,3,999,99999.98,1,0,0,0,0,0,60,60,780,540,0,0,0
2023,20230605230558,3970,1,13,3,1,0,1,0,999,3,1,1,5,16152734.28623900,61,1,100,100,999,1,30,1,0,999,1,40,1111.11,1,60,2,100,100,40,1,39,750.0,1,0,0,0,0,0,100,35,95,550,0,0,660
2023,20230605230559,3971,4,16,2,1,0,1,0,999,2,1,1,7,3914665.122821000,61,1,100,100,999,1,41,1,0,999,1,50,2884.61,1,58,2,100,100,30,1,40,2019.23,1,0,0,0,0,0,50,0,120,890,0,0,380
2023,20230605230575,3972,1,15,2,1,0,1,0,999,2,1,1,6,4922061.047215000,80,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,79,2,100,100,21,4,999,99999.98,1,0,0,0,50,0,235,5,360,675,115,0,0
2023,20230605230581,3973,4,16,3,1,0,1,0,999,3,1,1,5,26028672.06549800,49,1,100,250,999,6,41,1,0,999,1,40,1442.3,3,999,99,9999,9999,999,99,999,99999.99,1,1,10,0,15,0,200,15,245,495,0,0,460
2023,20230605230584,3974,2,10,1,1,0,1,0,999,1,1,1,7,5648736.075340000,72,1,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,120,0,0,185,510,0,475,120,0,0
2023,20230605230586,3975,4,16,2,1,0,1,0,999,2,1,1,7,3110861.334541000,80,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,80,2,131,100,40,3,999,99999.98,1,1,30,0,20,0,95,505,255,475,0,30,0
2023,20230605230590,3976,1,14,5,1,1,1,2,9,3,1,1,1,9772310.568406000,58,1,100,100,999,1,40,5,99,999,99,9999,99999.99,1,54,2,100,100,40,4,999,99999.98,1,96,0,33,0,0,92,80,641,440,40,0,0
2023,20230605230591,3977,1,11,3,1,0,1,0,999,3,1,1,2,19161862.13133000,68,2,100,100,999,4,16,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,250,0,0,0,185,405,90,315,75,0,0
2023,20230605230600,3978,3,9,1,1,0,1,0,999,1,1,1,5,6549298.359546000,63,2,100,100,999,3,40,1,0,999,2,28,500.0,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,29,0,0,50,126,94,520,0,0,460
2023,20230605230604,3979,4,14,5,2,1,1,1,2,4,1,1,5,25344187.82615300,64,1,100,210,999,3,30,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,15,15,420,990,0,0,0
2023,20230605230611,3980,3,11,2,2,0,1,0,999,2,1,1,2,27400594.16740800,29,2,110,100,999,6,21,1,0,999,1,50,1030.0,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,0,0,20,6,116,676,0,0,622
2023,20230605230612,3981,2,16,1,1,0,1,0,999,1,1,1,6,7809144.365780000,80,2,100,100,999,3,41,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,1,0,0,60,0,100,380,60,700,140,0,0
2023,20230605230617,3982,3,13,2,1,0,1,0,999,2,1,1,3,13511587.13382100,80,2,100,244,999,4,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,65,60,415,900,0,0,0
2023,20230605230619,3983,2,15,5,1,1,1,3,4,2,1,1,3,13892272.65276100,43,1,100,100,999,1,41,1,0,999,1,50,1057.69,1,40,2,100,210,41,1,40,2884.61,1,0,190,0,0,0,50,10,125,555,0,0,510
2023,20230605230624,3984,2,12,1,2,0,1,0,999,1,1,1,1,8039328.820258000,27,2,100,100,999,6,41,1,0,999,1,40,1384.61,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,40,25,480,770,125,0,0
2023,20230605230628,3985,4,14,2,1,0,1,0,999,2,1,1,6,5279620.724631000,85,1,100,100,999,1,41,5,99,999,99,9999,99999.99,1,85,2,100,100,30,3,999,99999.98,1,0,0,0,0,0,115,185,405,545,190,0,0
2023,20230605230640,3986,3,12,2,1,0,1,0,999,2,1,1,5,11863513.73717700,66,2,100,100,999,1,21,5,99,999,99,9999,99999.99,1,74,1,100,100,30,1,24,250.0,2,0,0,0,0,0,90,315,420,615,0,0,0
2023,20230605230644,3987,2,15,2,1,0,1,0,999,2,1,1,4,11765644.62823600,48,1,100,100,999,1,40,1,0,999,1,40,955.0,1,42,2,100,100,32,1,40,1307.0,1,1,0,0,0,0,55,118,244,470,55,0,498
2023,20230605230647,3988,2,14,2,1,0,1,0,999,2,1,1,5,9233566.595357000,55,2,100,100,999,4,30,1,0,999,1,40,375.0,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,72,0,0,50,2,145,708,60,0,403
2023,20230605230651,3989,3,6,1,2,0,1,0,999,1,1,1,7,6195063.163421000,71,1,110,100,999,5,16,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,20,0,35,165,664,490,66,0,0
2023,20230605230655,3990,3,16,1,1,0,1,0,999,1,1,1,7,7678323.238449000,58,2,100,100,999,4,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,20,0,195,165,145,755,160,0,0
2023,20230605230664,3991,3,15,3,1,1,1,1,13,2,1,1,1,10769379.51102500,47,1,110,100,999,4,31,1,1,999,1,9995,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,20,180,360,810,70,0,0
2023,20230605230669,3992,4,6,1,1,0,1,0,999,1,1,1,1,3795012.815160000,85,2,100,100,999,3,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,33,100,0,145,44,407,566,40,105,0
2023,20230605230674,3993,2,16,2,1,0,1,0,999,2,1,1,6,10336698.63195600,73,1,100,100,999,1,42,5,99,999,99,9999,99999.99,1,73,2,100,100,43,3,999,99999.98,1,0,0,615,0,0,38,135,120,532,0,0,0
2023,20230605230675,3994,2,16,2,1,0,1,0,999,2,1,1,2,14947150.33906600,56,1,100,100,999,1,40,1,0,999,1,50,1788.46,1,56,2,100,100,41,1,45,1500.0,1,0,0,0,0,0,90,40,350,420,0,0,540
2023,20230605230676,3995,3,14,3,1,0,1,0,999,3,1,1,1,6913579.150328000,69,1,100,210,999,1,40,5,99,999,99,9999,99999.99,1,67,2,100,210,21,4,999,99999.98,2,0,0,0,0,0,120,180,440,580,120,0,0
2023,20230605230680,3996,2,9,1,2,0,1,0,999,1,1,1,6,5349042.694387000,79,2,100,100,999,3,40,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,0,5,0,30,157,614,624,10,0,0
2023,20230605230688,3997,2,14,3,1,0,1,0,999,3,1,1,4,13337112.61304500,62,2,100,100,999,1,40,1,0,999,2,22,1275.0,1,63,1,100,100,40,1,40,320.0,1,1,0,0,23,0,45,92,160,465,35,55,565
2023,20230605230696,3998,4,16,4,1,1,1,2,10,2,1,1,5,10567258.39908300,45,1,100,100,999,1,40,1,0,999,1,50,961.53,1,46,2,100,100,41,5,999,961.53,1,1,0,0,0,0,80,80,155,550,0,0,575
2023,20230605230697,3999,4,11,2,1,0,1,0,999,2,1,1,6,8792571.745919000,74,1,100,100,999,1,42,5,99,999,99,9999,99999.99,1,79,2,131,100,30,1,995,160.0,2,0,0,0,80,0,105,30,585,640,0,0,0
2023,20230605230701,4000,3,7,1,1,0,1,0,999,1,1,1,1,2826374.464335000,80,2,100,210,999,3,13,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,1,0,0,0,0,0,60,90,610,540,140,0,0
2023,20230605230704,4001,4,16,2,1,0,1,0,999,2,1,1,7,5188598.466972000,38,1,100,100,999,1,40,1,0,999,1,55,2878.5,1,36,2,202,100,30,1,32,2300.0,1,0,0,0,0,0,55,66,60,459,80,0,720
2023,20230605230717,4002,4,10,6,1,1,1,4,3,2,1,1,1,9533819.348867000,36,2,100,210,999,1,20,1,0,999,2,22,80.76,1,34,1,100,210,21,1,40,1476.92,1,1,0,0,0,0,60,0,535,720,0,125,0
2023,20230605230719,4003,2,3,1,2,0,1,0,999,1,1,1,2,21103065.47320700,60,1,100,100,999,6,21,5,99,999,99,9999,99999.99,3,999,99,9999,9999,999,99,999,99999.99,2,0,0,0,0,0,20,0,370,1050,0,0,0
2023,20230605230725,4004,1,16,5,1,1,1,2,15,3,1,1,7,13959120.45808300,45,2,131,100,70,1,30,1,0,999,2,5,330.0,1,53,1,131,100,30,1,40,2310.6,1,0,0,0,28,0,30,390,90,555,0,315,32
2023,20230605230735,4005,2,16,4,1,1,1,2,5,2,1,1,1,4404737.982574000,37,2,100,100,999,1,40,1,0,999,1,40,1538.46,1,36,1,100,100,21,1,50,2884.61,1,0,255,0,0,0,65,240,325,555,0,0,0
2023,20230605230739,4006,1,16,2,1,0,1,0,999,2,1,1,5,10173956.94874300,73,1,100,100,999,1,43,5,99,999,99,9999,99999.99,1,64,2,100,100,43,1,80,2884.61,1,0,0,0,165,0,20,598,177,425,55,0,0
2023,20230605230743,4007,3,16,4,1,1,1,2,3,2,1,1,3,18882124.26643800,38,2,110,100,999,1,43,1,0,999,1,50,2884.61,1,36,1,100,100,41,1,40,2538.0,1,0,155,0,25,0,35,5,165,525,5,0,525
2023,20230605230745,4008,2,13,2,2,0,1,0,999,2,1,1,7,12761514.38808500,58,2,110,100,999,1,40,1,0,999,1,40,640.0,1,61,1,110,100,40,1,40,1200.0,1,0,0,0,0,0,40,210,710,480,0,0,0
2023,20230605230758,4009,2,16,3,1,0,1,0,999,3,1,1,6,11707645.47720800,73,1,100,100,999,1,43,5,99,999,99,9999,99999.99,1,58,2,131,100,41,3,999,99999.98,1,1,0,0,0,0,20,378,331,450,261,0,0
2023,20230605230785,4010,3,14,2,1,0,1,0,999,2,1,1,4,13308294.19748000,43,1,100,100,999,6,40,1,0,999,1,40,99999.99,2,38,2,100,100,30,1,40,800.0,1,0,0,0,0,0,30,0,220,620,0,0,570
2023,20230605230787,4011,1,14,2,1,0,1,0,999,2,1,1,4,23071749.33951800,49,2,100,100,999,1,21,1,0,999,1,40,900.0,1,55,1,100,100,30,1,40,750.0,1,0,30,0,15,0,70,25,330,487,0,0,483
2023,20230605230793,4012,2,16,2,1,0,1,0,999,2,1,1,7,4330529.489940000,57,1,100,100,999,4,41,1,0,999,1,60,2884.61,3,999,99,9999,9999,999,99,999,99999.99,1,1,0,264,0,0,90,120,197,404,0,365,0
